id,' Q1O_binarized',Q2A1_binarized,Q2A2_binarized,Q2A9_binarized,Q2A10_binarized,Q2A11_binarized,Q2A13_binarized,'Limited Liability Company',Corporation,'Limited Partnership','Limited Liability Partnership','Sole Proprietorship','Other (specify)',Partnership,TtlEmp,Q5B1,Q5B2,Q5C1a,Q5C1b,Q5C1c,Q5C1d,Q5C1e,Q5C2,Q5Ha,Q5Hb,Q5Hc,Q5Hd,Q5He,Q5Hf,Q5Hg,Q5Hh,Q5Hi,Q6A1_binarized,Q6A2_binarized,Q6A3_binarized,Q6A4_binarized,Q6A5_binarized,Q6A6_binarized,Q6A7_binarized,Q6A8_binarized,Q6A9_binarized,Q6A10_binarized,Q6A11_binarized,Q6A12_binarized,Q6A13_binarized,Q6A14_binarized,missing,Q8A1_binarized,Q8A2_binarized,Q8A3_binarized,Q8B1_binarized,Q8B2_binarized,Q8B3_binarized,FRAUDULENT
59e25170326d2acc9049a9d9,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.000102,0.000153,0,0,0,0,1,0,0.01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
59e25155326d2acc90499bfe,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.000356,0.00042,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
59e25197326d2acc9049bdc1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.000254,0.000153,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0
59e25173326d2acc9049ab4f,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.000966,0.000305,0.00003,0,1,0,0,0,0.22,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
59e25188326d2acc9049b65b,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.000102,0.000076,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
59e2517c326d2acc9049affe,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.000254,0.000381,0,0,0,1,0,0,0.69,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
59e25167326d2acc9049a563,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.000127,0.000114,0.00006,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
59e2514e326d2acc90499801,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.004067,0.003815,0.00003,0,0,0,0,1,0.01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
59e251a5326d2acc9049c4b8,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.000305,0.000191,0,0,0,0,0,1,0.01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
59e2518e326d2acc9049b92f,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.00094,0.000839,0,0,0,1,0,0,0.93,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0
59e2513f326d2acc904990bf,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.000381,0.000229,0.000179,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
59e25148326d2acc9049952a,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.001373,0.000572,0.000298,0,1,0,0,0,0.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0
59e25155326d2acc90499b89,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.000534,0.000649,0.000566,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0
59e25151326d2acc904999a0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.000178,0.000267,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
59e25169326d2acc9049a66a,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.000153,0.000191,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
59e25175326d2acc9049ac64,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.000127,0.000076,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
59e25163326d2acc9049a2f4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.000127,0.000153,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
59e2516e326d2acc9049a90f,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.000203,0.000267,0.000119,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0
59e25168326d2acc9049a5c6,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.000051,0.000076,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
59e25151326d2acc904999d2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.00216,0.001335,0.002236,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
59e2516e326d2acc9049a8e8,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.000407,0.000114,0,0,1,0,0,0,0.5,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
59e251a4326d2acc9049c48f,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.000178,0.000229,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
59e251b1326d2acc9049cb71,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.000051,0.000076,0.00006,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
59e2519c326d2acc9049c02f,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.000102,0.000153,0.000119,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
59e25177326d2acc9049ad9e,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.000254,0.000305,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
59e2519d326d2acc9049c0be,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.000102,0.000114,0.00003,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0
59e25175326d2acc9049ac68,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.000076,0.000076,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
59e25145326d2acc90499395,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.002313,0.001984,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59e2519c326d2acc9049c090,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.000051,0.000038,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1
59e25199326d2acc9049bef9,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.000153,0.000114,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
59e25188326d2acc9049b661,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.001017,0.000992,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
59e25154326d2acc90499b82,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.000356,0.000343,0.000119,0,0,0,0,1,0.01,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
59e2514b326d2acc904996ad,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.000127,0.000153,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0
59e25194326d2acc9049bc52,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.000127,0.000038,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
59e251a1326d2acc9049c2a9,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.000483,0.00042,0,0,0,0,1,0,0.9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
59e2514f326d2acc90499892,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.000407,0.000458,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0
59e251a0326d2acc9049c282,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.000508,0.000458,0.000238,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0
59e251a8326d2acc9049c69d,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.000025,0.000038,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
59e2516b326d2acc9049a75f,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.000661,0.000534,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0
59e25155326d2acc90499b84,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.000102,0.000153,0,0,0,0,0,1,0.01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
59e25159326d2acc90499e17,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.000635,0.000534,0.000298,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
59e25164326d2acc9049a3a9,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.000025,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
59e25171326d2acc9049aa3d,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.000051,0,0.00003,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
59e25155326d2acc90499bcf,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.000381,0.000534,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
59e2519b326d2acc9049c016,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.000254,0.000267,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
59e25169326d2acc9049a685,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.000127,0.000191,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
59e2518e326d2acc9049b999,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.001093,0.001373,0.000388,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0
59e25165326d2acc9049a42e,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.00028,0.000229,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
59e25198326d2acc9049be25,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.000102,0.000076,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
59e2513a326d2acc90498dca,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.000102,0.000038,0.00003,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
59e25149326d2acc9049959a,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.000203,0.000153,0.000119,0,0,0,0,1,0.01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
59e25180326d2acc9049b26a,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.002008,0.000992,0.000089,0,0,0,0,1,0.01,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
59e251b3326d2acc9049cc6d,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
59e25185326d2acc9049b4ca,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0.000508,0.000381,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
59e25157326d2acc90499ce0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.000229,0.000229,0,0,0,0,0,1,0.01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0
59e25191326d2acc9049baa5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.000254,0.000343,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
59e2519d326d2acc9049c107,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.000102,0.000114,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
59e25172326d2acc9049aaea,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.000076,0.000038,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
59e2513c326d2acc90498eef,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.000178,0.000191,0,0,0,0,0,1,0.04,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0
59e25140326d2acc90499134,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.00028,0.000076,0.00006,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
59e251a2326d2acc9049c347,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.000025,0.000038,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
59e25161326d2acc9049a1d7,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.004067,0.000458,0.001789,0,0,0,1,0,0.16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
59e2519a326d2acc9049bf85,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.000127,0.000076,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
59e25161326d2acc9049a204,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.000458,0.000381,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
59e25145326d2acc904993e0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.001398,0.001526,0,0,0,0,0,1,0.15,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1
59e251b2326d2acc9049cb9e,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.000127,0.000114,0.000119,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
59e2518a326d2acc9049b764,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.00028,0.000114,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
59e251a7326d2acc9049c5b3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.000305,0.000153,0,0,0,0,0,1,0.93,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
59e2515a326d2acc90499e46,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.001906,0.000267,0.002087,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
59e251a4326d2acc9049c475,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.000534,0.000229,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
59e251a3326d2acc9049c3fb,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.000127,0.000114,0.000119,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
59e2517c326d2acc9049b021,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.000508,0.00061,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
59e2513b326d2acc90498e24,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.000356,0.000229,0,0,1,0,0,0,0.25,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0
59e2515e326d2acc9049a072,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.000076,0.000114,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
59e25153326d2acc90499ab9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.000051,0,0.00006,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
59e2515a326d2acc90499e81,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.000356,0.000267,0,0,1,0,0,0,0.5,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
59e25198326d2acc9049be66,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.000051,0.000038,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
59e2519e326d2acc9049c136,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.000102,0.000114,0.000119,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
59e251b0326d2acc9049cab2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.000203,0.000191,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
59e2515c326d2acc90499fad,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.000127,0.000076,0.000149,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
59e25149326d2acc904995eb,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.010116,0.002365,0,0,0,0,1,0,0.87,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59e251a2326d2acc9049c371,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.000966,0.00061,0,0,1,0,0,0,0.2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
59e25143326d2acc904992ca,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0.010014,0.008584,0.009807,0,0,0,1,0,0.01,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1
59e2517f326d2acc9049b1eb,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.000051,0.000038,0,0,1,0,0,0,0.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
59e2514b326d2acc90499681,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0.000356,0.000458,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
59e2516f326d2acc9049a980,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.00028,0.000267,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0
59e2513a326d2acc90498dae,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.000254,0.000191,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
59e25143326d2acc904992ed,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0.000991,0.00061,0.000298,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
59e25198326d2acc9049be8c,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.000025,0.000038,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
59e25155326d2acc90499bed,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.000381,0.000305,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
59e251b2326d2acc9049cbee,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.000051,0.000076,0.00006,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
59e25195326d2acc9049bcc5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.000305,0.000267,0,0,1,0,0,0,0.25,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
59e25156326d2acc90499c21,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.000127,0.000153,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
59e25196326d2acc9049bda2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.000305,0.000381,0,0,0,0,0,1,0.01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
59e2513e326d2acc90499049,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.000153,0.000153,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
59e2514a326d2acc90499603,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.000076,0.000114,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
59e2514e326d2acc9049980a,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.000254,0.000267,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
59e25144326d2acc904992ff,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.000229,0.000267,0.00006,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
59e25196326d2acc9049bd96,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.000254,0.000191,0.000238,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
59e25197326d2acc9049bdc3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.004575,0.006409,0.000149,0,0,0,0,1,0.04,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
59e2517a326d2acc9049af29,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.00183,0.000839,0.000358,0,0,0,1,0,0.02,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0
59e2514b326d2acc90499699,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.000076,0.000114,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
59e25198326d2acc9049be2d,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.000381,0.000267,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
